Special Purpose Gadget Introduction Data
Package Variant,Syscall Gadgets,Syscall Gadget Introduction Rate,JOP Dispatcher Gadgets,JOP Dispatcher Gadget Introduction Rate,JOP Dataloader Gadgets,JOP Dataloader Gadget Introduction Rate,JOP Initializer Gadgets,JOP Initializer Gadget Introduction Rate,JOP Trampoline Gadgets,JOP Trampoline Gadget Introduction Rate,COP Dispatcher Gadgets,COP Dispatcher Gadget Introduction Rate,COP Dataloader Gadgets,COP Dataloader Gadget Introduction Rate,COP Initializer Gadgets,COP Initializer Gadget Introduction Rate,COP Strong Trampoline Gadgets,COP Strong Trampoline Gadget Introduction Rate,COP Intra-stack Pivot Gadgets,COP Intra-stack Pivot Gadget Introduction Rate
Original,8,0.0%,18,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,18,0.0%,85,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,18,0.0%,85,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,18,0.0%,85,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,18,0.0%,85,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,18,0.0%,85,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,18,0.0%,85,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,18,0.0%,85,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,85,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,85,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,85,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,86,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,86,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,86,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,86,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,86,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,19,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,87,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,90,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,90,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,90,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,90,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,90,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,90,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,90,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,90,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,91,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,91,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,92,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,92,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,92,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,93,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,92,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,20,0.0%,92,0.0%,0,0.0%,2,0.0%,22,0.0%,34,0.0%,0,0.0%,0,0.0%,4,0.0%
